gene_id,SRR21831518,SRR21831519,SRR21831520,SRR21837144,SRR21837145,SRR21837146
MSTRG.7843|malA,1,2,4,4,3,13
TrSC58v2_7991|malA,1,2,3,4,3,11
MSTRG.7844,10,8,36,27,41,78
MSTRG.7846|malA,2,4,6,6,6,18
TrSC58v2_7992|malA,2,4,6,6,5,18
MSTRG.7845,19,12,55,37,49,107
MSTRG.7857|TPIS,12,8,23,33,20,113
TrSC58v2_8003|TPIS,2,0,20,31,21,96
MSTRG.7858|Tc_MARK_333,5,7,11,16,17,34
TrSC58v2_8004|Tc_MARK_333,0,0,1,0,1,30
MSTRG.7859|TRSC58_03485,4,3,11,21,17,68
TrSC58v2_8005|TRSC58_03485,0,2,10,18,3,59
MSTRG.7861|PolQ,8,0,12,6,7,36
TrSC58v2_8007|PolQ,6,0,9,5,5,31
MSTRG.7862|C27F2.10,11,14,20,64,10,90
TrSC58v2_8008|C27F2.10,0,11,17,2,9,71
MSTRG.7863|Mcm5,15,17,50,32,35,106
TrSC58v2_8009|Mcm5,14,15,46,29,33,99
MSTRG.7866|C3747_11g1975c,7,0,6,2,8,28
TrSC58v2_8012|C3747_11g1975c,1,0,4,1,2,4
MSTRG.7865|TRSC58_03542,4,6,14,12,9,69
TrSC58v2_8011|TRSC58_03542,3,0,11,0,8,57
MSTRG.7869|C3747_11g426,7,12,34,34,12,47
TrSC58v2_8015|C3747_11g426,0,0,0,1,9,43
MSTRG.7870|TcYC6_0081890,10,23,32,41,80,162
TrSC58v2_8016|TcYC6_0081890,8,17,24,37,3,144
MSTRG.7871|RFC1,2,10,30,24,39,98
TrSC58v2_8017|RFC1,1,8,0,19,31,84
MSTRG.7872|TcYC6_0081910,5,3,4,8,6,82
TrSC58v2_8018|TcYC6_0081910,4,0,0,6,5,1
MSTRG.7883|ATRX,5,4,8,9,19,48
TrSC58v2_8035|ATRX,0,0,0,7,13,33
MSTRG.7880|LC1,3,8,12,12,12,47
TrSC58v2_8032|LC1,3,10,10,10,10,41
MSTRG.7881|TcCL_ESM06694,15,9,30,18,23,36
TrSC58v2_8033|TcCL_ESM06694,1,1,12,1,2,39
MSTRG.7888,4,20,33,10,13,100
MSTRG.7889|Tc_MARK_308,3,0,0,3,4,17
TrSC58v2_8040|Tc_MARK_308,1,0,0,1,0,15
MSTRG.7884|C3747_212g31,12,21,44,61,20,154
TrSC58v2_8036|C3747_212g31,11,17,36,43,17,166
MSTRG.7891|FMNL3,3,4,4,13,15,32
TrSC58v2_8042|FMNL3,0,0,6,15,3,35
MSTRG.7890|TRSC58_07063,7,5,15,15,9,34
TrSC58v2_8041|TRSC58_07063,6,0,19,17,7,39
MSTRG.7892|Tc_MARK_306,13,8,24,16,23,82
TrSC58v2_8043|Tc_MARK_306,11,7,18,13,17,64
MSTRG.7893|TRSC58_05701,3,5,10,6,5,34
TrSC58v2_8044|TRSC58_05701,0,4,9,0,3,29
MSTRG.7894|TRSC58_00675,4,6,17,6,5,18
TrSC58v2_8045|TRSC58_00675,0,4,3,5,5,18
MSTRG.7895|TRSC58_03987,11,4,30,21,23,65
TrSC58v2_8046|TRSC58_03987,10,3,24,18,24,78
MSTRG.7898|TRSC58_06738,20,3,10,18,12,50
TrSC58v2_8049|TRSC58_06738,0,2,9,16,11,44
TrSC58v2_8029|Tc_MARK_319,0,0,0,0,0,0
MSTRG.7873,29,64,82,114,69,393
MSTRG.7873|TcCL_ESM06698,2,2,1,2,5,7
TrSC58v2_8019|TcCL_ESM06698,1,2,1,1,2,3
MSTRG.7874|mnd1,24,22,33,63,26,139
TrSC58v2_8020|mnd1,21,23,31,57,23,142
MSTRG.7875|slc29a4,68,70,177,232,114,635
TrSC58v2_8021|slc29a4,56,92,143,189,104,510
MSTRG.7876|LC1,4,10,11,11,12,44
TrSC58v2_8022|LC1,3,7,9,9,10,39
MSTRG.7877|TcCL_ESM06694,6,2,13,5,7,21
TrSC58v2_8023|TcCL_ESM06694,5,3,11,5,9,20
MSTRG.7873|Tc_MARK_319,11,8,6,7,7,18
TrSC58v2_8024|Tc_MARK_319,1,17,20,28,21,109
MSTRG.7873|mnd1,5,6,6,19,23,50
TrSC58v2_8025|mnd1,1,1,1,2,1,2
MSTRG.7878|slc29a4,67,85,174,184,109,613
TrSC58v2_8026|slc29a4,53,69,140,230,100,493
MSTRG.7879,114,199,299,325,250,1163
MSTRG.7879|LC1,1,1,1,1,1,3
TrSC58v2_8027|LC1,1,1,1,1,1,2
TrSC58v2_8028|TcCL_ESM06694,1,1,3,1,1,1
MSTRG.7879|TcCL_ESM06694,1,1,2,1,2,4
MSTRG.7879|Tc_MARK_319,4,3,1,4,3,13
MSTRG.7879|mnd1,2,2,2,8,4,8
TrSC58v2_8030|mnd1,1,1,1,1,1,1
MSTRG.7879|Slc29a4,15,4,0,111,2,225
TrSC58v2_8031|Slc29a4,13,5,61,22,34,41
MSTRG.7899|TRSC58_00714,7,5,21,37,12,69
TrSC58v2_8050|TRSC58_00714,5,4,17,8,10,59
MSTRG.7902|BI-1,15,1,14,20,6,52
TrSC58v2_8053|BI-1,1,1,12,7,5,50
MSTRG.7904|SUI1,8,7,11,14,4,38
TrSC58v2_8055|SUI1,1,3,10,14,4,33
MSTRG.7901|TRSC58_02651,3,0,14,20,6,29
TrSC58v2_8052|TRSC58_02651,1,0,12,2,6,27
MSTRG.7896|RPOT2,16,4,40,40,37,126
TrSC58v2_8047|RPOT2,11,3,35,34,27,115
MSTRG.7897|TRSC58_06611,6,9,11,11,20,46
TrSC58v2_8048|TRSC58_06611,5,7,11,10,0,41
MSTRG.7905|TRSC58_04990,17,17,31,45,16,135
TrSC58v2_8056|TRSC58_04990,14,16,26,41,15,116
MSTRG.7906|psk1,5,0,0,0,3,23
TrSC58v2_8057|psk1,0,0,0,0,2,2
MSTRG.7907|TRSC58_06087,3,7,4,7,3,45
TrSC58v2_8060|TRSC58_06087,2,6,3,6,3,39
MSTRG.7908|TRSC58_05021,10,4,32,0,13,52
TrSC58v2_8061|TRSC58_05021,7,2,0,0,11,47
MSTRG.7909|TRSC58_05715,5,8,3,18,4,51
TrSC58v2_8062|TRSC58_05715,5,0,3,2,4,5
MSTRG.7911|TRSC58_05618,4,6,12,9,14,35
TrSC58v2_8064|TRSC58_05618,0,4,9,8,11,28
MSTRG.7910|WASHC4,12,22,23,24,19,97
TrSC58v2_8063|WASHC4,9,15,19,17,19,88
MSTRG.7914|SA85-1.1,1,3,3,4,6,5
TrSC58v2_8066|SA85-1.1,0,2,8,3,7,23
MSTRG.7912|TCNA,2,0,0,0,0,3
TrSC58v2_8068|TCNA,0,0,0,0,0,1
MSTRG.7919|cnrB,3,0,5,8,8,29
TrSC58v2_8072|cnrB,1,0,4,7,7,26
MSTRG.7922|PDK,6,0,4,7,10,31
TrSC58v2_8075|PDK,0,0,4,6,8,28
MSTRG.7923|TRSC58_06287,4,7,20,19,4,94
TrSC58v2_8076|TRSC58_06287,0,7,16,14,0,3
MSTRG.7925|cutC,4,2,9,2,14,15
TrSC58v2_8078|cutC,0,2,0,1,1,12
MSTRG.7931|Enkur,3,4,14,16,16,49
TrSC58v2_8085|Enkur,0,0,11,3,3,41
MSTRG.7932|PAPS,4,0,11,18,7,26
TrSC58v2_8086|PAPS,3,0,9,0,1,24
MSTRG.7933|TRSC58_06279,26,6,32,57,19,140
TrSC58v2_8087|TRSC58_06279,0,5,29,48,16,126
MSTRG.7926,0,0,0,0,5,74
TrSC58v2_8083|hiw,0,0,8,5,1,50
MSTRG.7926|hiw,0,0,11,8,7,1
MSTRG.7926|Rpl17,7,17,25,44,44,87
TrSC58v2_8079|Rpl17,3,4,9,14,12,35
MSTRG.7927|TRSC58_04805,5,6,18,12,4,39
TrSC58v2_8080|TRSC58_04805,3,0,0,0,0,0
MSTRG.7928|TcYC6_0081000,17,11,28,22,22,64
TrSC58v2_8081|TcYC6_0081000,0,0,24,19,19,56
MSTRG.7929|TRSC58_06626,6,22,10,34,14,78
TrSC58v2_8082|TRSC58_06626,5,16,8,27,12,64
MSTRG.7936|TRSC58_02008,11,4,11,4,3,30
TrSC58v2_8090|TRSC58_02008,0,3,0,0,0,26
MSTRG.7937|viaf,14,9,18,68,18,72
TrSC58v2_8091|viaf,0,8,17,2,16,66
MSTRG.7938|sav,5,4,3,12,4,29
TrSC58v2_8092|sav,1,3,1,0,0,20
MSTRG.7941|TCEA1,3,9,5,3,8,49
TrSC58v2_8095|TCEA1,1,0,4,0,0,1
MSTRG.7943|MSI1,5,4,7,12,36,57
TrSC58v2_8097|MSI1,0,3,5,8,2,47
MSTRG.7944|DBP9,4,22,15,24,43,77
TrSC58v2_8098|DBP9,3,19,14,21,0,70
MSTRG.7988|Tc_MARK_346,3,7,14,15,16,14
TrSC58v2_8142|Tc_MARK_346,0,6,1,0,1,12
MSTRG.7990|Srp54,7,22,7,34,18,77
TrSC58v2_8144|Srp54,5,19,6,29,15,69
MSTRG.7991|TRSC58_01164,5,15,8,11,9,38
TrSC58v2_8145|TRSC58_01164,4,11,7,8,1,35
MSTRG.7992|TcCL_ESM04291,4,4,15,12,7,41
TrSC58v2_8146|TcCL_ESM04291,4,0,1,0,0,47
MSTRG.7994|Rad54b,12,12,34,43,29,103
TrSC58v2_8148|Rad54b,11,12,28,35,26,88
MSTRG.7996|maeA2,2,2,2,8,3,14
TrSC58v2_8150|maeA2,1,0,0,2,1,2
MSTRG.7997|malA,1,1,1,1,2,4
TrSC58v2_8151|malA,0,1,0,0,1,0
MSTRG.7995|malA,10,16,34,57,30,108
TrSC58v2_8149|malA,7,14,23,12,5,63
MSTRG.7998|Tc_MARK_1646,18,16,25,56,29,140
TrSC58v2_8152|Tc_MARK_1646,17,15,24,51,26,127
MSTRG.7999|Tc_MARK_1647,75,37,49,82,53,212
TrSC58v2_8153|Tc_MARK_1647,1,1,57,99,53,239
TrSC58v2_8154|C4B63_44g149,88,50,139,183,99,444
MSTRG.8000|C4B63_44g149,77,45,146,193,129,452
MSTRG.8001|Tc_MARK_6606,11,20,22,38,18,84
TrSC58v2_8155|Tc_MARK_6606,10,18,22,40,23,85
MSTRG.8002,43,38,125,172,84,377
MSTRG.8004,0,24,0,36,0,177
MSTRG.8004|TRSC58_07029,24,13,43,14,30,25
TrSC58v2_8156|TRSC58_07029,3,2,3,2,10,2
MSTRG.8005,55,49,65,143,65,349
MSTRG.8006,44,28,96,77,80,170
MSTRG.8007|TRSC58_07008,3,1,5,8,4,14
TrSC58v2_8157|TRSC58_07008,3,1,5,8,4,14
MSTRG.8008,6,23,7,14,16,55
TrSC58v2_8158|TRSC58_07029,2,1,5,5,1,0
TrSC58v2_8104|RNH1,0,0,11,13,5,34
MSTRG.7950|RNH1,0,7,12,16,5,39
TrSC58v2_8108|TRSC58_06744,0,1,3,10,1,25
MSTRG.7954|TRSC58_06744,0,3,5,11,5,28
TrSC58v2_8122|TRSC58_01193,0,0,1,1,0,1
MSTRG.7968|TRSC58_01193,0,0,10,20,0,13
TrSC58v2_8126|TRSC58_00370,0,1,3,9,1,14
MSTRG.7972|TRSC58_00370,0,4,25,10,6,16
TrSC58v2_8132|dif-1,0,0,0,2,0,15
MSTRG.7978|dif-1,0,0,0,18,4,17
TrSC58v2_8136|C3747_69g162,0,3,6,0,1,33
MSTRG.7982|C3747_69g162,0,4,8,14,5,37
TrSC58v2_8139|TcYC6_0081580,0,0,0,1,0,2
MSTRG.7985|TcYC6_0081580,0,7,0,5,3,7
MSTRG.7986,0,5,0,0,5,54
TrSC58v2_8141|TRSC58_02897,0,1,6,27,10,44
MSTRG.7987|TRSC58_02897,0,1,7,31,13,55
MSTRG.7945|Ppn3,7,4,9,4,12,16
TrSC58v2_8099|Ppn3,7,3,8,3,0,11
MSTRG.7946|DYI2,15,3,40,27,40,79
TrSC58v2_8100|DYI2,11,0,3,23,2,75
MSTRG.7947|CTDSP2,4,0,4,1,1,18
TrSC58v2_8101|CTDSP2,0,0,1,1,1,16
MSTRG.7948|RKR1,8,15,41,43,35,164
TrSC58v2_8102|RKR1,6,11,37,37,30,141
MSTRG.7949|TRSC58_05216,2,11,29,23,36,43
TrSC58v2_8103|TRSC58_05216,2,10,2,22,2,41
MSTRG.7951|FH1,18,5,6,14,12,34
TrSC58v2_8105|FH1,15,0,4,12,0,31
MSTRG.7952|METTL17,7,18,34,36,43,104
TrSC58v2_8106|METTL17,0,13,28,29,35,96
MSTRG.7953|PIGO,3,6,6,18,7,39
TrSC58v2_8107|PIGO,0,5,0,1,5,36
MSTRG.7955|got2,68,62,84,82,64,288
TrSC58v2_8109|got2,1,3,74,75,59,271
MSTRG.7956|C3747_11g365,11,17,35,25,21,84
TrSC58v2_8110|C3747_11g365,0,13,31,22,18,79
MSTRG.7957|TRSC58_03491,5,9,42,51,24,104
TrSC58v2_8111|TRSC58_03491,4,6,1,1,1,1
MSTRG.7958|TRSC58_06028,4,13,14,5,12,29
TrSC58v2_8112|TRSC58_06028,0,9,11,4,0,23
MSTRG.7959|ACT,1,0,15,4,19,7
TrSC58v2_8113|ACT,1,0,14,0,2,6
MSTRG.7960|TcBrA4_0008760,3,7,9,12,16,22
TrSC58v2_8114|TcBrA4_0008760,0,5,6,10,11,17
MSTRG.7961|Uchl5,7,4,10,46,17,69
TrSC58v2_8115|Uchl5,5,0,8,2,15,52
MSTRG.7962|Tc_MARK_373,4,8,9,9,25,82
TrSC58v2_8116|Tc_MARK_373,0,7,7,8,22,66
MSTRG.7963|TRSC58_01849,13,13,39,46,22,106
TrSC58v2_8117|TRSC58_01849,10,9,26,41,20,88
MSTRG.7964|tcdA,16,21,29,20,11,57
TrSC58v2_8118|tcdA,0,0,0,7,1,46
MSTRG.7965|TcCLB.504131.40,8,0,3,1,0,10
TrSC58v2_8119|TcCLB.504131.40,0,0,0,1,0,3
MSTRG.7966|DQ04_01681050,2,3,4,0,13,17
TrSC58v2_8120|DQ04_01681050,2,1,3,0,1,18
MSTRG.7967|LRRC9,7,8,26,46,30,156
TrSC58v2_8121|LRRC9,5,7,23,40,26,138
MSTRG.7969|TRSC58_04271,7,4,4,13,8,21
TrSC58v2_8123|TRSC58_04271,5,0,3,9,7,17
MSTRG.7970|dnaJ2,10,5,26,59,37,133
TrSC58v2_8124|dnaJ2,9,4,23,39,34,125
MSTRG.7971|TRSC58_05516,6,9,12,9,8,35
TrSC58v2_8125|TRSC58_05516,1,8,3,1,1,31
MSTRG.7973|TRSC58_01163,8,13,14,29,29,95
TrSC58v2_8127|TRSC58_01163,6,11,12,26,26,84
MSTRG.7974|smarcal1,9,9,18,33,14,83
TrSC58v2_8128|smarcal1,7,7,15,27,13,76
MSTRG.7975|TRSC58_04390,2,5,16,11,3,54
TrSC58v2_8129|TRSC58_04390,1,4,13,9,0,40
MSTRG.7976|ubp16,13,8,30,27,28,94
TrSC58v2_8130|ubp16,0,0,27,21,20,79
MSTRG.7977|Atp5mc2,1,9,19,19,18,81
TrSC58v2_8131|Atp5mc2,1,2,18,18,17,78
MSTRG.7979|KIF2A,4,11,14,14,32,54
TrSC58v2_8133|KIF2A,3,2,12,11,2,50
MSTRG.7980|TRSC58_05224,5,16,17,16,6,42
TrSC58v2_8134|TRSC58_05224,4,0,13,13,6,39
MSTRG.7981|At4g17486,17,3,45,25,19,108
TrSC58v2_8135|At4g17486,15,0,36,22,16,73
MSTRG.7983|CDKB2-1,7,7,14,28,17,82
TrSC58v2_8137|CDKB2-1,5,6,13,25,14,80
MSTRG.7984|GTR1,7,14,81,50,32,140
TrSC58v2_8138|GTR1,6,13,3,46,3,137
MSTRG.7986|PGFS,3,2,3,8,1,2
TrSC58v2_8140|PGFS,2,0,2,2,1,2
MSTRG.8069|SA85-1.1,11,10,15,38,17,68
MSTRG.8070,42,31,85,96,99,401
MSTRG.8078|slc38a6,10,15,33,73,23,131
TrSC58v2_8234|slc38a6,8,12,31,3,19,126
MSTRG.8077|C4B63_14g227,4,12,20,27,25,108
MSTRG.8079|slc38a6,10,10,32,55,24,96
TrSC58v2_8235|slc38a6,9,9,29,2,19,91
MSTRG.8071,0,6,14,0,31,221
MSTRG.8071|SA85-1.3,4,21,14,28,10,5
MSTRG.8071|SA85-1.1,31,23,25,79,24,67
MSTRG.8072|TRSC58_07193,3,17,14,54,32,99
MSTRG.8073,5,0,7,7,6,40
MSTRG.8074,30,36,98,170,108,321
MSTRG.8075|TRSC58_07046,4,19,14,22,11,131
MSTRG.8076|GP85,2,0,4,7,5,7
MSTRG.8082|RH2a,5,15,12,20,16,84
TrSC58v2_8238|RH2a,4,2,10,14,0,1
MSTRG.8081|TRSC58_01692,29,40,155,127,75,400
TrSC58v2_8237|TRSC58_01692,26,37,127,102,55,532
MSTRG.8087|rab1A,3,12,5,7,11,22
TrSC58v2_8243|rab1A,1,1,2,6,3,20
MSTRG.8085|RIBC2,6,2,27,15,14,43
TrSC58v2_8241|RIBC2,4,2,24,13,8,35
MSTRG.8083|xpo7-b,4,4,7,13,10,50
TrSC58v2_8239|xpo7-b,3,0,6,10,8,45
MSTRG.8088|RAB13,11,8,26,16,15,47
TrSC58v2_8244|RAB13,11,0,2,14,2,43
MSTRG.8089|SPL1,5,1,14,15,11,22
TrSC58v2_8245|SPL1,1,1,12,12,2,20
MSTRG.8091|CFAP45,22,20,46,61,80,114
TrSC58v2_8247|CFAP45,19,14,36,51,1,97
MSTRG.8094|C3747_66g48,4,4,10,23,7,75
TrSC58v2_8250|C3747_66g48,0,0,8,2,6,25
MSTRG.8093|EDRF1,8,17,41,33,29,209
TrSC58v2_8249|EDRF1,6,14,34,28,20,1
MSTRG.8095|PBP1,13,17,46,69,41,152
TrSC58v2_8251|PBP1,9,16,43,63,33,140
MSTRG.8097|TRSC58_01872,8,3,0,1,13,15
TrSC58v2_8253|TRSC58_01872,0,3,0,1,0,0
MSTRG.8098|TRSC58_01130,12,4,17,20,12,33
TrSC58v2_8254|TRSC58_01130,2,1,16,19,11,27
MSTRG.8099|Nme8,20,19,33,17,23,132
TrSC58v2_8255|Nme8,15,13,30,15,21,117
MSTRG.8101,17,27,68,87,29,152
MSTRG.8100|Os04g0499300,22,13,48,37,36,113
TrSC58v2_8256|Os04g0499300,15,11,2,33,32,108
MSTRG.8102|TcCL_NonESM02694,12,16,9,24,13,41
TrSC58v2_8257|TcCL_NonESM02694,9,11,7,20,12,35
MSTRG.8103|TRSC58_05615,2,4,17,22,15,18
TrSC58v2_8258|TRSC58_05615,1,1,16,3,2,16
MSTRG.8104|TRSC58_00749,4,20,11,6,14,35
TrSC58v2_8259|TRSC58_00749,1,2,1,6,1,30
MSTRG.8105|SPATA4,8,9,22,27,5,93
TrSC58v2_8260|SPATA4,6,6,19,23,4,80
MSTRG.8106|nifk,6,3,23,30,15,72
TrSC58v2_8261|nifk,6,3,1,1,14,0
MSTRG.8107|mcfJ,4,7,14,7,6,17
TrSC58v2_8262|mcfJ,0,0,11,6,2,12
MSTRG.8108|deoD,8,4,9,28,4,18
TrSC58v2_8263|deoD,2,1,8,2,0,16
MSTRG.8110|ARC35,4,6,5,26,4,30
TrSC58v2_8265|ARC35,0,0,5,2,14,24
MSTRG.8111|TRSC58_05912,14,3,12,11,7,40
TrSC58v2_8266|TRSC58_05912,0,2,10,0,6,39
MSTRG.8112|TRSC58_03624,8,4,26,8,8,38
TrSC58v2_8267|TRSC58_03624,7,0,23,7,0,32
MSTRG.8114|TRSC58_01842,5,2,11,11,5,32
TrSC58v2_8269|TRSC58_01842,4,2,9,10,2,27
MSTRG.8113|eif2b2,19,7,56,62,16,66
TrSC58v2_8268|eif2b2,17,6,0,3,12,56
MSTRG.8115|TRSC58_03850,5,8,15,28,20,63
TrSC58v2_8270|TRSC58_03850,0,6,14,26,18,56
MSTRG.8117|TRSC58_04798,9,4,8,15,0,35
TrSC58v2_8272|TRSC58_04798,0,3,7,10,0,24
MSTRG.8118|TRSC58_02035,7,4,6,20,7,24
TrSC58v2_8273|TRSC58_02035,6,3,1,17,6,22
MSTRG.8119|YPTC6,11,15,10,42,12,56
TrSC58v2_8274|YPTC6,0,0,9,1,10,42
MSTRG.8116|TRSC58_06418,15,23,37,61,41,147
TrSC58v2_8271|TRSC58_06418,13,17,31,49,33,129
MSTRG.8120|TRSC58_06707,11,18,45,65,29,137
TrSC58v2_8275|TRSC58_06707,9,15,30,53,27,128
MSTRG.8121|TcG_02211,15,10,21,42,43,117
TrSC58v2_8276|TcG_02211,11,7,19,38,36,105
MSTRG.8122|TRSC58_01240,14,23,25,27,30,77
TrSC58v2_8277|TRSC58_01240,10,0,17,22,0,62
MSTRG.8124|ntf2,3,5,16,11,10,20
TrSC58v2_8279|ntf2,0,1,15,10,2,19
MSTRG.8125|MAPDA,5,5,14,22,11,33
TrSC58v2_8280|MAPDA,0,0,11,0,9,27
MSTRG.8127|TRSC58_05361,7,0,4,30,25,47
TrSC58v2_8282|TRSC58_05361,0,0,0,2,0,40
MSTRG.8126|srk1,5,4,26,17,11,50
TrSC58v2_8281|srk1,4,3,23,15,9,44
MSTRG.8128|TcYC6_0064220,4,8,23,24,14,88
TrSC58v2_8283|TcYC6_0064220,3,6,21,19,10,110
MSTRG.8129|TcYC6_0064210,14,27,37,68,33,230
TrSC58v2_8284|TcYC6_0064210,11,24,38,55,28,194
MSTRG.8131|Os01g0834700,14,9,8,14,14,58
TrSC58v2_8286|Os01g0834700,0,0,6,13,2,47
MSTRG.8132,3,6,26,31,28,76
MSTRG.8133|TRSC58_02290,2,3,2,1,2,3
TrSC58v2_8288|TRSC58_02290,1,1,1,0,1,1
MSTRG.8130|TRSC58_03043,14,9,30,20,14,120
TrSC58v2_8285|TRSC58_03043,12,7,29,18,10,1
TrSC58v2_8163,0,0,0,1,1,0
MSTRG.8013,0,0,4,1,2,0
MSTRG.8014|Tc_MARK_8730,0,0,2,2,2,10
MSTRG.8016,0,8,0,10,0,19
MSTRG.8017|Tc_MARK_8730,0,0,3,4,2,15
MSTRG.8019,0,0,16,39,20,55
MSTRG.8019|TRSC58_00489,0,11,13,23,10,44
MSTRG.8024,0,0,0,68,0,109
MSTRG.8027|IDNK,0,0,0,13,4,22
MSTRG.8033|TRSC58_01287,0,4,22,9,8,32
MSTRG.8035,0,2,0,10,26,27
MSTRG.8050|GEX1,0,6,13,20,17,24
MSTRG.8053|Tc_MARK_6173,0,0,5,0,0,4
MSTRG.8054|EEF1AKMT4,0,11,12,4,0,42
MSTRG.8055|TRSC58_01295,0,4,3,0,0,18
MSTRG.8059|TRSC58_03519,0,0,0,0,12,19
MSTRG.8060,0,12,0,5,4,46
MSTRG.8009|gp63,44,24,101,81,79,326
TrSC58v2_8159|gp63,18,21,52,58,64,290
MSTRG.8010|hxnY,11,1,8,10,2,10
TrSC58v2_8160|hxnY,1,1,1,8,9,8
MSTRG.8011,3,2,5,7,2,9
TrSC58v2_8161,2,2,0,6,0,7
MSTRG.8012|TcCL_Unassigned05405,2,4,9,9,3,17
TrSC58v2_8162|TcCL_Unassigned05405,1,3,6,8,3,15
MSTRG.8015|gp63,3,6,7,7,5,30
MSTRG.8016|TCDM_06754,4,2,11,20,7,16
MSTRG.8020|IGHMBP2,6,2,6,9,3,10
MSTRG.8021|VAP,3,5,22,10,8,55
MSTRG.8019|IGHMBP2,5,2,2,2,2,3
MSTRG.8018|VAP,4,6,24,12,11,62
MSTRG.8022|TRSC58_04979,4,13,14,22,17,131
MSTRG.8023|TRSC58_01311,7,2,23,19,4,94
MSTRG.8024|Acsf3,16,30,47,5,59,12
MSTRG.8025|ETFA,13,14,29,26,27,95
MSTRG.8026|CFAP52,21,27,38,29,23,150
MSTRG.8028|ddaF,12,19,27,40,48,138
MSTRG.8029|TcYC6_0045110,5,0,4,5,0,11
MSTRG.8030|C3747_281g8,14,11,19,57,18,83
MSTRG.8031|TRSC58_00732,6,50,32,80,30,156
MSTRG.8032|PROHY,7,0,6,21,4,32
MSTRG.8034|Eogt,10,6,8,35,17,74
MSTRG.8035|TRSC58_05158,18,7,36,33,30,74
MSTRG.8036|TRSC58_06556,5,8,17,32,12,54
MSTRG.8037|ARL1,6,11,11,16,8,49
MSTRG.8038|DSS1,4,0,17,28,12,71
MSTRG.8039|TRSC58_03673,9,8,7,24,9,60
MSTRG.8040|mecr,15,0,28,47,45,138
MSTRG.8041|Ampd2,56,17,103,81,69,259
MSTRG.8042|Mrpl47,16,8,15,25,4,50
MSTRG.8043|TRSC58_02861,4,7,6,12,16,24
MSTRG.8044|BQ2027_MB1567,9,28,73,45,51,199
MSTRG.8045|TRSC58_02410,31,33,87,109,61,303
MSTRG.8046|Tc_MARK_6168,6,12,10,13,7,26
MSTRG.8047|TRSC58_03295,4,8,11,28,17,67
MSTRG.8048|exosc3,11,9,15,20,0,63
MSTRG.8049|C4B63_72g93,3,3,16,10,16,56
MSTRG.8051|TcYC6_0024640,8,0,14,11,10,23
MSTRG.8052|TRSC58_01991,15,0,44,38,31,166
MSTRG.8056|TcCL_Unassigned06659,10,2,15,20,22,62
MSTRG.8057|top1,4,0,8,7,5,31
MSTRG.8058|Tc_MARK_6176,26,13,49,75,42,153
MSTRG.8061|PDE4D,12,0,11,27,17,37
MSTRG.8062|INPPL1,22,22,29,127,78,245
MSTRG.8064|GP85,11,4,20,4,12,24
TrSC58v2_8221|GP85,8,0,15,0,8,21
MSTRG.8063,9,21,60,46,26,155
TrSC58v2_8222|TcCL_ESM08843,3,5,11,18,9,41
MSTRG.8065|TcCL_ESM08843,2,5,11,17,8,41
TrSC58v2_8223|C3747_237g34,4,6,9,18,7,49
MSTRG.8066|C3747_237g34,4,5,7,17,6,48
MSTRG.8067|ddx31,28,38,30,47,24,147
TrSC58v2_8224|ddx31,23,2,26,40,21,139
MSTRG.8068,3,13,11,18,3,8
MSTRG.8201|HSP100,14,27,46,60,30,119
TrSC58v2_8349|HSP100,10,1,6,50,25,91
MSTRG.8202|PHLC,1,1,5,3,2,2
TrSC58v2_8350|PHLC,0,0,4,0,1,2
MSTRG.8203,12,12,19,45,25,151
MSTRG.8204|TCNA,8,12,14,22,9,47
MSTRG.8205,5,8,37,19,22,76
MSTRG.8207|CAPS,11,0,20,27,17,24
MSTRG.8208|TRSC58_04143,7,0,13,4,8,45
MSTRG.8209|TRSC58_02864,15,4,48,34,35,110
MSTRG.8212|TRSC58_05678,6,13,28,21,40,93
MSTRG.8211|XRN1,94,91,233,251,208,721
MSTRG.8213|NBS1,7,15,15,30,8,66
MSTRG.8214|RNH1,5,11,26,30,42,63
MSTRG.8215|TRSC58_01815,11,20,25,20,16,96
MSTRG.8216|TRSC58_03575,4,0,19,32,11,27
MSTRG.8218|dapb1,31,27,36,53,49,206
MSTRG.8221,5,18,22,29,24,64
MSTRG.8220|TRSC58_03607,11,7,5,11,11,30
MSTRG.8222|gp63,16,13,11,22,14,79
MSTRG.8225|TRSC58_03661,23,7,15,37,26,72
MSTRG.8226|TRSC58_00015,3,12,25,16,14,62
MSTRG.8227,2,1,9,15,29,46
MSTRG.8229|YFH1,7,0,10,4,4,43
MSTRG.8228|grlN,17,31,63,54,45,148
MSTRG.8230|TRSC58_05239,11,8,12,4,26,77
MSTRG.8231|TRSC58_03440,18,30,41,42,20,118
MSTRG.8233|GLYR1,15,13,8,33,31,54
MSTRG.8234|SEC61G2,3,11,8,20,12,32
MSTRG.8235|lolO1,7,7,9,18,29,61
MSTRG.8236|TRSC58_01676,44,25,3,16,22,138
MSTRG.8242|MTACP1,4,1,20,3,5,13
TrSC58v2_8403|MTACP1,1,1,1,3,4,13
MSTRG.8244|TRSC58_04081,10,4,5,8,11,30
TrSC58v2_8405|TRSC58_04081,9,0,4,6,9,28
MSTRG.8245|FEN1,9,8,7,30,7,19
TrSC58v2_8406|FEN1,0,0,6,1,0,17
MSTRG.8246|TRSC58_01328,8,8,5,16,15,46
